step = 40, best_ACC, [acc, mae] = [0.09680365771055222, 1.9462341748044756]
step = 3120, best_ACC, [acc, mae] = [0.5260274410247803, 0.7649352403094939]
step = 3200, best_ACC, [acc, mae] = [0.5375951528549194, 0.7415318692190835]
step = 3200, best_MAE, [acc, mae] = [0.5375951528549194, 0.7415318692190835]
step = 3280, best_MAE, [acc, mae] = [0.5248097777366638, 0.7229285554674116]
step = 3720, best_MAE, [acc, mae] = [0.5360730886459351, 0.7125573490700963]
step = 3840, best_ACC, [acc, mae] = [0.5430746078491211, 0.7211958481661092]
step = 4240, best_MAE, [acc, mae] = [0.514764130115509, 0.6827467877715695]
step = 4480, best_ACC, [acc, mae] = [0.5652968287467957, 0.6890195676752916]
step = 4720, best_MAE, [acc, mae] = [0.545509934425354, 0.6640285995314509]
step = 5120, best_ACC, [acc, mae] = [0.5692542195320129, 0.618244958235008]
step = 5120, best_MAE, [acc, mae] = [0.5692542195320129, 0.618244958235008]
step = 5640, best_ACC, [acc, mae] = [0.5726027488708496, 0.6224009986310826]
step = 6080, best_ACC, [acc, mae] = [0.5823439955711365, 0.6286558105442237]
step = 6120, best_ACC, [acc, mae] = [0.5948249697685242, 0.6368437532018214]
step = 6160, best_MAE, [acc, mae] = [0.5747336745262146, 0.6164692823627188]
step = 6200, best_MAE, [acc, mae] = [0.5783866047859192, 0.6111903721083914]
step = 6440, best_MAE, [acc, mae] = [0.5744292736053467, 0.6088758228399865]
step = 6480, best_MAE, [acc, mae] = [0.5747336745262146, 0.6051471202208637]
step = 6520, best_MAE, [acc, mae] = [0.568949818611145, 0.603612295062079]
step = 6640, best_MAE, [acc, mae] = [0.5774734020233154, 0.5881938831022345]
step = 7560, best_ACC, [acc, mae] = [0.6115677356719971, 0.5473916110891905]
step = 7560, best_MAE, [acc, mae] = [0.6115677356719971, 0.5473916110891905]
step = 8640, best_MAE, [acc, mae] = [0.5966514945030212, 0.5460284887335788]
step = 8960, best_MAE, [acc, mae] = [0.6012176871299744, 0.529604070028402]
step = 10240, best_ACC, [acc, mae] = [0.61400306224823, 0.5217913343179951]
step = 10240, best_MAE, [acc, mae] = [0.61400306224823, 0.5217913343179951]
step = 11880, best_ACC, [acc, mae] = [0.6207001805305481, 0.5129042452698258]
step = 11880, best_MAE, [acc, mae] = [0.6207001805305481, 0.5129042452698258]
step = 12280, best_MAE, [acc, mae] = [0.6009132862091064, 0.5110795912103654]
step = 12440, best_MAE, [acc, mae] = [0.6079148054122925, 0.5086166408181846]
step = 12600, best_MAE, [acc, mae] = [0.6073059439659119, 0.50756416415462]
step = 12720, best_MAE, [acc, mae] = [0.6060882806777954, 0.5031008557004029]
step = 12920, best_MAE, [acc, mae] = [0.6033485531806946, 0.5013390466854605]
step = 13240, best_MAE, [acc, mae] = [0.6036530137062073, 0.4997685405582773]
step = 13280, best_MAE, [acc, mae] = [0.616133987903595, 0.48965230893242484]
step = 13320, best_MAE, [acc, mae] = [0.6152207255363464, 0.48924681020005056]
step = 13640, best_MAE, [acc, mae] = [0.6060882806777954, 0.48675800579287987]
step = 13680, best_MAE, [acc, mae] = [0.6112633347511292, 0.48615937098451967]
step = 14080, best_MAE, [acc, mae] = [0.6112633347511292, 0.4837862301145779]
step = 14360, best_MAE, [acc, mae] = [0.6173516511917114, 0.4831084472071808]
step = 14400, best_MAE, [acc, mae] = [0.6194825172424316, 0.48227044999280383]
step = 14680, best_ACC, [acc, mae] = [0.6237443089485168, 0.47784601240013796]
step = 14680, best_MAE, [acc, mae] = [0.6237443089485168, 0.47784601240013796]
step = 15040, best_MAE, [acc, mae] = [0.6207001805305481, 0.4718031344989803]
step = 15400, best_ACC, [acc, mae] = [0.6243531703948975, 0.4775198132047235]
