step = 40, best_ACC, [acc, mae] = [0.04421195015311241, 1.3407531029450523]
step = 4480, best_ACC, [acc, mae] = [0.521093487739563, 0.6492460974395524]
step = 4480, best_MAE, [acc, mae] = [0.521093487739563, 0.6492460974395524]
step = 4600, best_ACC, [acc, mae] = [0.5271683931350708, 0.6357323673746218]
step = 4600, best_MAE, [acc, mae] = [0.5271683931350708, 0.6357323673746218]
step = 5480, best_MAE, [acc, mae] = [0.5170435309410095, 0.6289259799378376]
step = 5520, best_MAE, [acc, mae] = [0.526155948638916, 0.6254391716127006]
step = 5560, best_ACC, [acc, mae] = [0.5322308540344238, 0.6108337262949999]
step = 5560, best_MAE, [acc, mae] = [0.5322308540344238, 0.6108337262949999]
step = 5920, best_ACC, [acc, mae] = [0.5376307964324951, 0.6090678893090367]
step = 5920, best_MAE, [acc, mae] = [0.5376307964324951, 0.6090678893090367]
step = 6080, best_ACC, [acc, mae] = [0.5582180619239807, 0.5980520829088171]
step = 6080, best_MAE, [acc, mae] = [0.5582180619239807, 0.5980520829088171]
step = 6160, best_MAE, [acc, mae] = [0.5558555722236633, 0.5896682020335393]
step = 7440, best_ACC, [acc, mae] = [0.5619304776191711, 0.5958600537700376]
step = 8080, best_MAE, [acc, mae] = [0.5160310864448547, 0.5867596368001575]
step = 8280, best_MAE, [acc, mae] = [0.558555543422699, 0.5624228778088344]
step = 9200, best_ACC, [acc, mae] = [0.5659804344177246, 0.5564319496514358]
step = 9200, best_MAE, [acc, mae] = [0.5659804344177246, 0.5564319496514358]
step = 10200, best_ACC, [acc, mae] = [0.5852177143096924, 0.5333557710715567]
step = 10200, best_MAE, [acc, mae] = [0.5852177143096924, 0.5333557710715567]
step = 11280, best_MAE, [acc, mae] = [0.5831927061080933, 0.533135561142253]
step = 11480, best_MAE, [acc, mae] = [0.5713803768157959, 0.5273109999195373]
step = 12640, best_MAE, [acc, mae] = [0.5653054714202881, 0.5233510709119255]
step = 13600, best_MAE, [acc, mae] = [0.5636179447174072, 0.5184221341284426]
step = 13640, best_MAE, [acc, mae] = [0.5636179447174072, 0.5176768556049508]
step = 14200, best_MAE, [acc, mae] = [0.5605804920196533, 0.5159463127002658]
step = 15520, best_MAE, [acc, mae] = [0.5626055002212524, 0.5144609316845836]
step = 15720, best_MAE, [acc, mae] = [0.5626055002212524, 0.5130781115729239]
