Epoch 0, Average Loss: 2.9924
Epoch 76, Average Loss: 0.1002
Epoch 77, Average Loss: 0.0535
Epoch 78, Average Loss: 0.1409
Epoch 79, Average Loss: 0.1177
Epoch 80, Average Loss: 0.0633
Epoch 81, Average Loss: 0.0505
Epoch 82, Average Loss: 0.0950
Epoch 83, Average Loss: 0.0661
Epoch 84, Average Loss: 0.0458
Epoch 85, Average Loss: 0.0791
Epoch 86, Average Loss: 0.0657
Epoch 87, Average Loss: 0.0576
Epoch 88, Average Loss: 0.0418
Epoch 89, Average Loss: 0.0630
Epoch 90, Average Loss: 0.1775
Epoch 91, Average Loss: 0.1946
Epoch 92, Average Loss: 0.0529
Epoch 93, Average Loss: 0.0567
Epoch 94, Average Loss: 0.0630
Epoch 95, Average Loss: 0.0491
Epoch 96, Average Loss: 0.0450
Epoch 97, Average Loss: 0.0318
Epoch 98, Average Loss: 0.0451
Epoch 99, Average Loss: 0.0440
Epoch 100, Average Loss: 0.0387
Epoch 101, Average Loss: 0.0312
Epoch 102, Average Loss: 0.0621
Epoch 103, Average Loss: 0.0500
Epoch 104, Average Loss: 0.0372
Epoch 105, Average Loss: 0.0612
Epoch 106, Average Loss: 0.1876
Epoch 107, Average Loss: 0.1151
Epoch 108, Average Loss: 0.2058
Epoch 109, Average Loss: 0.0951
Epoch 110, Average Loss: 0.0728
Epoch 111, Average Loss: 0.0609
Epoch 112, Average Loss: 0.0559
Epoch 113, Average Loss: 0.0544
Epoch 114, Average Loss: 0.0681
Epoch 115, Average Loss: 0.1334
Epoch 116, Average Loss: 0.1587
Epoch 117, Average Loss: 0.0667
Epoch 118, Average Loss: 0.0582
Epoch 119, Average Loss: 0.0461
Epoch 120, Average Loss: 0.0512
Epoch 121, Average Loss: 0.0469
Epoch 122, Average Loss: 0.0407
Epoch 123, Average Loss: 0.0555
Epoch 124, Average Loss: 0.0830
Epoch 125, Average Loss: 0.0762
Epoch 126, Average Loss: 0.0519
Epoch 127, Average Loss: 0.0932
Epoch 128, Average Loss: 0.0651
Epoch 129, Average Loss: 0.0517
Epoch 130, Average Loss: 0.0495
Epoch 131, Average Loss: 0.0470
Epoch 132, Average Loss: 0.4316
Epoch 133, Average Loss: 0.1166
Epoch 134, Average Loss: 0.0616
Epoch 135, Average Loss: 0.0537
Epoch 136, Average Loss: 0.0397
Epoch 137, Average Loss: 0.0328
Epoch 138, Average Loss: 0.0301
Epoch 139, Average Loss: 0.0282
Epoch 140, Average Loss: 0.0422
Epoch 141, Average Loss: 0.0342
Epoch 142, Average Loss: 0.0285
Epoch 143, Average Loss: 0.0339
Epoch 144, Average Loss: 0.0281
Epoch 145, Average Loss: 0.0299
Epoch 146, Average Loss: 0.0278
Epoch 147, Average Loss: 0.0329
Epoch 148, Average Loss: 0.0359
Epoch 149, Average Loss: 0.0308
Epoch 150, Average Loss: 0.0294
Epoch 151, Average Loss: 0.0238
Epoch 152, Average Loss: 0.0500
Epoch 153, Average Loss: 0.0608
Epoch 154, Average Loss: 0.1112
Epoch 155, Average Loss: 0.1446
Epoch 156, Average Loss: 0.0900
Epoch 157, Average Loss: 0.0969
Epoch 158, Average Loss: 0.0697
Epoch 159, Average Loss: 0.1063
Epoch 160, Average Loss: 0.0709
Epoch 161, Average Loss: 0.0404
Epoch 162, Average Loss: 0.0405
Epoch 163, Average Loss: 0.0474
Epoch 164, Average Loss: 0.0763
Epoch 165, Average Loss: 0.0450
Epoch 166, Average Loss: 0.0779
Epoch 167, Average Loss: 0.0595
Epoch 168, Average Loss: 0.0650
Epoch 169, Average Loss: 0.0602
Epoch 170, Average Loss: 0.0480
Epoch 171, Average Loss: 0.0660
Epoch 172, Average Loss: 0.0890
Epoch 173, Average Loss: 0.0432
Epoch 174, Average Loss: 0.0388
Epoch 175, Average Loss: 0.0425
Epoch 176, Average Loss: 0.0333
Epoch 177, Average Loss: 0.0828
Epoch 178, Average Loss: 0.0428
Epoch 179, Average Loss: 0.0447
Epoch 180, Average Loss: 0.0578
Epoch 181, Average Loss: 0.0676
Epoch 182, Average Loss: 0.0810
Epoch 183, Average Loss: 0.0856
Epoch 184, Average Loss: 0.0452
Epoch 185, Average Loss: 0.1049
Epoch 186, Average Loss: 0.0904
Epoch 187, Average Loss: 0.0552
Epoch 188, Average Loss: 0.0461
Epoch 189, Average Loss: 0.0354
Epoch 190, Average Loss: 0.1063
Epoch 191, Average Loss: 0.0577
Epoch 192, Average Loss: 0.0797
Epoch 193, Average Loss: 0.0578
Epoch 194, Average Loss: 0.1387
Epoch 195, Average Loss: 0.1580
Epoch 196, Average Loss: 0.1235
Epoch 197, Average Loss: 0.0564
Epoch 198, Average Loss: 0.1152
Epoch 199, Average Loss: 0.1001
