Epoch 0, Average Loss: 3.1711
Epoch 157, Average Loss: 0.7146
Epoch 158, Average Loss: 0.3908
Epoch 159, Average Loss: 0.2043
Epoch 160, Average Loss: 0.1248
Epoch 161, Average Loss: 0.2319
Epoch 162, Average Loss: 0.1382
Epoch 163, Average Loss: 0.3045
Epoch 164, Average Loss: 0.1133
Epoch 165, Average Loss: 0.1120
Epoch 166, Average Loss: 0.1517
Epoch 167, Average Loss: 0.0944
Epoch 168, Average Loss: 0.0867
Epoch 169, Average Loss: 0.1065
Epoch 170, Average Loss: 0.0636
Epoch 171, Average Loss: 0.1152
Epoch 172, Average Loss: 0.0675
Epoch 173, Average Loss: 0.0718
Epoch 174, Average Loss: 0.0885
Epoch 175, Average Loss: 0.0572
Epoch 176, Average Loss: 0.1001
Epoch 177, Average Loss: 0.0650
Epoch 178, Average Loss: 0.0388
Epoch 179, Average Loss: 0.0334
Epoch 180, Average Loss: 0.0416
Epoch 181, Average Loss: 0.0597
Epoch 182, Average Loss: 0.0510
Epoch 183, Average Loss: 0.0409
Epoch 184, Average Loss: 0.0355
Epoch 185, Average Loss: 0.0420
Epoch 186, Average Loss: 0.0404
Epoch 187, Average Loss: 0.0302
Epoch 188, Average Loss: 0.0299
Epoch 189, Average Loss: 0.0400
Epoch 190, Average Loss: 0.0309
Epoch 191, Average Loss: 0.0401
Epoch 192, Average Loss: 0.0653
Epoch 193, Average Loss: 0.0494
Epoch 194, Average Loss: 0.0639
Epoch 195, Average Loss: 0.1056
Epoch 196, Average Loss: 0.0882
Epoch 197, Average Loss: 0.0385
Epoch 198, Average Loss: 0.0311
Epoch 199, Average Loss: 0.0527
