Epoch 0, Average Loss: 3.5874
Epoch 184, Average Loss: 0.2419
Epoch 185, Average Loss: 0.0999
Epoch 186, Average Loss: 0.0631
Epoch 187, Average Loss: 0.0707
Epoch 188, Average Loss: 0.0774
Epoch 189, Average Loss: 0.0570
Epoch 190, Average Loss: 0.0420
Epoch 191, Average Loss: 0.1108
Epoch 192, Average Loss: 0.0775
Epoch 193, Average Loss: 0.0450
Epoch 194, Average Loss: 0.1277
Epoch 195, Average Loss: 0.1546
Epoch 196, Average Loss: 0.0917
Epoch 197, Average Loss: 0.1019
Epoch 198, Average Loss: 0.0481
Epoch 199, Average Loss: 0.0363
