step = 40, best_ACC, [acc, mae] = [0.10609357804059982, 1.7838051774700818]
step = 3800, best_ACC, [acc, mae] = [0.5375407934188843, 0.7551327003867104]
step = 3840, best_ACC, [acc, mae] = [0.5397170782089233, 0.7218093117604458]
step = 3880, best_MAE, [acc, mae] = [0.512241542339325, 0.7025987342495313]
step = 4280, best_MAE, [acc, mae] = [0.5361806154251099, 0.7008365565056696]
step = 4400, best_ACC, [acc, mae] = [0.5418933629989624, 0.7387996923901505]
step = 4440, best_ACC, [acc, mae] = [0.5546789765357971, 0.6743061683707954]
step = 4440, best_MAE, [acc, mae] = [0.5546789765357971, 0.6743061683707954]
step = 4560, best_ACC, [acc, mae] = [0.5593035817146301, 0.694611534583488]
step = 5000, best_MAE, [acc, mae] = [0.5467900037765503, 0.6592820179074917]
step = 5080, best_MAE, [acc, mae] = [0.5470619797706604, 0.6286821520997093]
step = 5400, best_ACC, [acc, mae] = [0.5723612308502197, 0.6524130180875005]
step = 5760, best_ACC, [acc, mae] = [0.573993444442749, 0.6266067084294972]
step = 5760, best_MAE, [acc, mae] = [0.573993444442749, 0.6266067084294972]
step = 6160, best_MAE, [acc, mae] = [0.562023937702179, 0.6102206434256884]
step = 6200, best_ACC, [acc, mae] = [0.5772578716278076, 0.6096088773110956]
step = 6200, best_MAE, [acc, mae] = [0.5772578716278076, 0.6096088773110956]
step = 7240, best_MAE, [acc, mae] = [0.5612078309059143, 0.6014501695270253]
step = 7440, best_ACC, [acc, mae] = [0.5791621208190918, 0.6252371541101551]
step = 7520, best_ACC, [acc, mae] = [0.5987486243247986, 0.5895783942389565]
step = 7520, best_MAE, [acc, mae] = [0.5987486243247986, 0.5895783942389565]
step = 7880, best_MAE, [acc, mae] = [0.593035876750946, 0.5630208190258114]
step = 8240, best_ACC, [acc, mae] = [0.5992926955223083, 0.541507501252163]
step = 8240, best_MAE, [acc, mae] = [0.5992926955223083, 0.541507501252163]
step = 9760, best_ACC, [acc, mae] = [0.609902024269104, 0.5615987959268576]
step = 12120, best_MAE, [acc, mae] = [0.5968443751335144, 0.5413193540175399]
step = 12360, best_MAE, [acc, mae] = [0.593035876750946, 0.5395527562065059]
step = 12400, best_MAE, [acc, mae] = [0.6003808379173279, 0.53109352448301]
step = 12560, best_MAE, [acc, mae] = [0.6006528735160828, 0.5298132472646399]
step = 12600, best_MAE, [acc, mae] = [0.6028291583061218, 0.524130230447184]
step = 13360, best_MAE, [acc, mae] = [0.5995647311210632, 0.5228151551234589]
step = 13520, best_MAE, [acc, mae] = [0.6028291583061218, 0.5215257392630768]
step = 13560, best_MAE, [acc, mae] = [0.5968443751335144, 0.5208424142734355]
step = 13720, best_MAE, [acc, mae] = [0.6085419058799744, 0.5168937488660638]
step = 13760, best_MAE, [acc, mae] = [0.6069096922874451, 0.5161789344579751]
step = 13800, best_MAE, [acc, mae] = [0.6096299886703491, 0.5131995208167192]
step = 14360, best_MAE, [acc, mae] = [0.6031011939048767, 0.5128520124979837]
step = 14760, best_MAE, [acc, mae] = [0.6050054430961609, 0.5104222398746882]
step = 14920, best_MAE, [acc, mae] = [0.6096299886703491, 0.5080797200052595]
step = 15080, best_ACC, [acc, mae] = [0.6150707006454468, 0.5015084613825556]
step = 15080, best_MAE, [acc, mae] = [0.6150707006454468, 0.5015084613825556]
step = 15160, best_ACC, [acc, mae] = [0.616974949836731, 0.5070553013735596]
step = 15440, best_ACC, [acc, mae] = [0.6186071634292603, 0.49822734657542855]
step = 15440, best_MAE, [acc, mae] = [0.6186071634292603, 0.49822734657542855]
step = 15800, best_MAE, [acc, mae] = [0.6156147718429565, 0.497051644641748]
